CWB;1034;237098;ADICAO;DESKTOP PADRAO;LUCAS BARBOSA;;;
CWB;18650;237098;ADICAO;DESKTOP PADRAO;LUCAS BARBOSA;;;
CWB;16508;237098;ADICAO;DESKTOP PADRAO;LUCAS BARBOSA;;;
DIQ;18631;241022;ADICAO;DESKTOP PADRAO;LUCAS BARBOSA;;;
GYN;28311;227489;ADICAO;DESKTOP PADRAO;LUCAS BARBOSA;;;
GYN;1324;227489;ADICAO;DESKTOP PADRAO;LUCAS BARBOSA;;;
GYN;18629;227489;ADICAO;DESKTOP PADRAO;LUCAS BARBOSA;;;
SDR;24365;240062;ADICAO;DESKTOP PADRAO;ANDRE LOIOLA;;;
SDR;21884;240062;ADICAO;DESKTOP PADRAO;LUCAS BARBOSA;;;
NZA;24623;238397;ADICAO;DOCA PADRAO C, LEITOR BLUETOOTH E MONITOR;LUCAS BARBOSA;;;
LDB;16892;242844;ADICAO;DOCA PADRAO C, LEITOR BLUETOOTH E MONITOR;LUCAS BARBOSA;;;
SDR;23865;239513;WIN CORROMPIDO;ATUALIZACAO DA VERSAO;LUCAS BARBOSA;;;
GYN;15852;239695;N LIGA;TROCA DE FONTE , PLACA MAE;LUCAS BARBOSA;;;
SJP;1267;239191;N APRESENTA VIDEO;TROCA DE PROCESSADOR , MEMORIA , ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
SJP;25763;239191;FORA DO PADRAO;TROCA DE DESKTOP PADRAO , ATUALIZACAO DA VERSAO , BACKUP E ARQUIVOS;LUCAS BARBOSA;;;
JOI;54130;233941;N LIGA;TROCA DE FONTE , PLACA MAE;LUCAS BARBOSA;;;
JOI;29994;233941;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
JOI;27683;233941;N LIGA;ATUALIZACAO DA VERSAO , TROCA DE FONTE;CLEBER ROSSINI;;;
CPQ;22099;237473;N INICIA O WINDOWS;TROCA DE CONEXAO SATA ;CLEBER ROSSINI;;;
VMM;27689;241175;N LIGA;31,05,2016;SEM REGISTRO;;;
MSS;29966;239099;S, DEFEITO;REMOCAO DO KASPERSKY;CLEBER ROSSINI;;;
MSS;19085;239099;WIN XP;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
MSS;5518;239099;WIN XP;TROCA DE PLACA MAE , ATUALIZACAO DA VERSAO;LUCAS BARBOSA;;;
MSS;29137;239099;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
MSS;25763;239099;N CONSERTADA;MAQUINA DE DOCA ANTIGA (IRIA SER USADA COMO POSSIVEL BACKUP);LUCAS BARBOSA;;;
CWB;5806;230328;DESMONTADA;MONTAGEM DOS COMPONTES NO GABINETE;LUCAS BARBOSA;;;
CWB;15836;240658;WIN XP;ATUALIZACAO DO SISTEMA OPERACIONAL , BACKUP DE ARQUIVOS;CLEBER ROSSINI;;;
CWB;15827;240658;WIN XP;ATUALIZACAO DO SISTEMA OPERACIONAL , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
DIQ;22096;239989;N LOGA C, USUARIO;ATUALIZACAO DO SISTEMA OPERACIONAL , BACKUP DE ARQUIVOS , TROCA DE FONTE;LUCAS BARBOSA;;;
BHZ;17358;241135;REINICIANDO;TROCA DE DESKTOP , USANDO O MESMO HD;LUCAS BARBOSA;;;
BHZ;24887;241135;N INICIA O WINDOWS;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;CLEBER ROSSINI;;;
BHZ;25393;241135;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
BHZ;25329;241135;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
BAU;83717;237081;PROBLEMAS DE REDE;TROCA DE PLACA DE REDE , ATUALIZACAO DO SO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
MCZ;30549;240127;N INICIA O WINDOWS;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
MCZ;18624;240127;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
MCZ;30546;240127;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
MCZ;82739;240127;N INICIA O WINDOWS;TROCA DE HD , ATUALIZACAO DA VERSAO;CLEBER ROSSINI;;;
MCZ;19206;240127;S, DEFEITO;31,05,2016;SEM REGISTRO;;;
AJU;21878;242645;S, DEFEITO;ALTERACAO DE DOMINIO;LUCAS BARBOSA;;;
AJU;17336;242000;S, DEFEITO;ALTERACAO DE DOMINIO;LUCAS BARBOSA;;;
QHV;85483;242700;SUBSTITUICAO;ESTEIRA;LUCAS BARBOSA;;;
FRC;15889;240669;FORA DO PADRAO;DESKTOP PADRAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
JPA;30550;239474;N INICIA O WINDOWS;TROCA DE FONTE , ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
ARU;81565;242894;N LOGA C, USUARIO;TROCA DE DOMINIO;LUCAS BARBOSA;;;
ARU;30577;242894;N LIGA;TROCA DE FONTE , ALTERACAO DE DOMINIO;CLEBER ROSSINI;;;
SLZ;20056;233629;WIN XP;ATUALIZACAO DA VERSAO , UPGRADE DE MEMORIA , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
SLZ;12195;240565;N APRESENTA VIDEO;TROCA DE MEMORIA RAM;CLEBER ROSSINI;;;
SLZ;54086;240565;N LIGA;TROCA DE FONTE , TROCA DE HD;LUCAS BARBOSA;;;
SLZ;81553;240565;S, DEFEITO;TROCA DE PLACA DE REDE;CLEBER ROSSINI;;;
VAG;20268;242405;N LIGA;TROCA DE FONTE;CLEBER ROSSINI;;;
VAG;12189;242405;N LIGA;TROCA DE FONTE;CLEBER ROSSINI;;;
SJP;17021;241082;WIN XP;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
BSB;18390;240068;N LIGA;BOTAO POWER , ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;CLEBER ROSSINI;;;
BSB;18376;240068;WIN XP;ATUAIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
AJU;20546;240026;WIN XP;ATUALIZACAO DA VESAO , BACKUP DE ARQUIVOS;CLEBER ROSSINI;;;
LDB;81563;245610;ADICAO;CNTC 2GB DE RAM , PENTIUN 1155;LUCAS BARBOSA;;;
SOD;19228;244678;S, DEFEITO;NENHUM DEFEITO;LUCAS BARBOSA;;;
CPV;15845;244240;ADICAO;DESKTOP PADRAO S, MONITOR;LUCAS BARBOSA;;;
CPV;21497;244240;ADICAO;DESKTOP PADRAO S, MONITOR;LUCAS BARBOSA;;;
JOI;25344;242490;ADICAO;DESKTOP PADRAO;LUCAS BARBOSA;;;
JOI;25306;242490;ADICAO;DESKTOP PADRAO;LUCAS BARBOSA;;;
UBA;18627;242562;ADICAO;DESKTOP PADRAO;LUCAS BARBOSA;;;
UBA;18619;242562;ADICAO;DESKTOP PADRAO;LUCAS BARBOSA;;;
UBA;15873;242562;ADICAO;DOCA S, APLICACAO E COM LEITOR PS2;LUCAS BARBOSA;;;
JDF;25385;243705;ADICAO;DOCA PADRAO C, LEITOR BLUETOOTH E MONITOR;LUCAS BARBOSA;;;
GVR;80887;228386;S, DEFEITO;NENHUM DEFEITO;LUCAS BARBOSA;;;
GVR;24252;228386;N APRESENTA VIDEO;TROCA DE PLACA MAE;LUCAS BARBOSA;;;
GVR;17351;228386;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
GVR;5385;228386;WIN XP;ATUALIZACAO DA VERSAO;LUCAS BARBOSA;;;
CPV;2011;242827;N INICIA O WINDOWS;TROCA DE CABO SATA;LUCAS BARBOSA;;;
SJP;20779;247036;N INICIA O WINDOWS;TROCA DE HD , ATUALIZACAO DA VERSAO;LUCAS BARBOSA;;;
BSB;18383;245436;WIN XP;ATUALIZACAO DA VESAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
BSB;15832;245436;WIN XP;ATUAIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
VDC;24882;243664;N INICIA O WINDOWS;TROCA DE GABINETE , ATUALIZACAO DA VERSAO ;CLEBER ROSSINI ;;;
VDC;27398;243664;FORA DO PADRAO;ATUAIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
VDC;27396;243664;N INICIA O WINDOWS;ATUALIZACAO DA VERSAO , TROCA DE HD;LUCAS BARBOSA;;;
CAW;21866;238354;N APRESENTA VIDEO;TROCA DE MEMORIA RAM;LUCAS BARBOSA;;;
CAW;28877;238354;S, DEFEITO;LIMPEZA INTERNA;LUCAS BARBOSA;;;
PET;24183;242798;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
PET;81578;242798;CPU FAN ERROR;CABO TRAVANDO O MESMO;LUCAS BARBOSA;;;
PET;81555;242798;N INICIA O WINDOWS;ATUAIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
CCT;54094;247628;S, DEFEITO;ALTERCAO DE DOMINIO;LUCAS BARBOSA;;;
CCT;22951;247628;DESLIGANDO;COOLER DESLIGADO E SOLTO;LUCAS BARBOSA;;;
CCT;16978;233842;N INICIA O WINDOWS;CABO SATA DESCONECTADO;LUCAS BARBOSA;;;
BAU;83774;245135;N APRESENTA VIDEO;CLEAR CMOS;LUCAS BARBOSA;;;
ROO;30579;243706;S, DEFEITO;LIMPEZA INTERNA;LUCAS BARBOSA;;;
ITJ;24878;247394;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
MGF;54242;244208;N INICIA O WINDOWS;TROCA DE HD , ATUALIZACAO DA VERSAO;LUCAS BARBOSA;;;
MGF;16399;247866;BATERIA CMOS;RECONFIGURACAO DO SETUP;LUCAS BARBOSA;;;
MGF;16856;247863;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
VMM;25796;248828;N INICIA O WINDOWS;TROCA DE HD , ATUALIZACAO DA VERSAO;LUCAS BARBOSA;;;
JPA;54096;245023;ADICAO;DESKTOP PADRAO CNTC;LUCAS BARBOSA;;;
BPC;88653;246692;ADICAO;DESKTOP LENOVO 4GB DE RAM , I3;LUCAS BARBOSA;;;
BPC;88654;246692;ADICAO;DESKTOP LENOVO 4GB DE RAM , I3;LUCAS BARBOSA;;;
BPC;88655;246692;ADICAO;DESKTOP LENOVO 4GB DE RAM , I3;SEM REGISTRO;;;
BPC;88656;246692;ADICAO;DESKTOP LENOVO 4GB DE RAM , I3;SEM REGISTRO;;;
BPC;88657;246692;ADICAO;DESKTOP LENOVO 4GB DE RAM , I3;SEM REGISTRO;;;
BPC;88658;246692;ADICAO;DESKTOP LENOVO 4GB DE RAM , I3;SEM REGISTRO;;;
BPC;88659;246692;ADICAO;DESKTOP LENOVO 4GB DE RAM , I3;SEM REGISTRO;;;
BPC;88660;246692;ADICAO;DESKTOP LENOVO 4GB DE RAM , I3;SEM REGISTRO;;;
FRC;17257;245375;S, DEFEITO;LIMPEZA INTERNA, TROCA DE GABINETE;LUCAS BARBOSA;;;
QHV;23316;247903;N LIGA;CONECTOR 24 PINOS SOLTO;LUCAS BARBOSA;;;
QHV;27690;247903;N INICIA O WINDOWS;TROCA DE PLACA MAE;LUCAS BARBOSA;;;
CWB;17716;237098;N APRESENTA VIDEO;TROCA DE PLACA MAE;LUCAS BARBOSA;;;
CWB;17775;237098;WIN XP;ATUAIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
CWB;17748;237098;WIN XP;ATUAIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
CWB;17765;237098;WIN XP;ATUAIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
BSB;16367;248872;WIN XP;ATUAIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
BSB;16999;248872;WIN XP;ATUAIZACAO DA VERSAO , BACKUP DE ARQUIVOS ,  REPARO NA FONTE;LUCAS BARBOSA;;;
BSB;18384;248872;WIN XP;ATUAIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
CCM;29987;247798;N CONECTA NA REDE;INSTALACAO DE PLACA DE REDE OFFBOARD;LUCAS BARBOSA;;;
CCM;523;247798;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
CCM;25783;247798;N CONECTA NA REDE;INSTALACAO DE PLACA DE REDE OFFBOARD;LUCAS BARBOSA;;;
CCM;80846;247798;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
FSA;27362;247771;N INICIA O WINDOWS;TROCA DE HD , ATUALIZACAO DA VERSAO;LUCAS BARBOSA;;;
FSA;19954;247771;WIN CORROMPIDO;21,06,2016;SEM REGISTRO;;;
CWB;10249;249587;N INICIA O WINDOWS;TROCA DE GABINETE ATUALIZACAO DA VERSAO;LUCAS BARBOSA;;;
CWB;17758;249587;N INICIA O WINDOWS;TROCA DE HD , ATUALIZACAO DA VERSAO;LUCAS BARBOSA;;;
CWB;15827;249587;N INICIA O WINDOWS;TROCA DE HD , ATUALIZACAO DA VERSAO;LUCAS BARBOSA;;;
NZA;14982;242988;NAO INFORMARDO;28,06,2016;SEM REGISTRO;;;
NZA;29219;242988;S, DEFEITO;TROCA DE GABINETE;SEM REGISTRO;;;
NZA;18621;242988;N LIGA;TROCA DE GABINETE , TROCA DE PLACA MAE;LUCAS BARBOSA;;;
NZA;25394;242988;WIN CORROMPIDO;TROCA DE GABINETE , ATUALIZACAO DA VERSAO  , BACKUP DE ARQUIVOS;SEM REGISTRO;;;
GYN;28270;247600;N LIGA;CABOS DE ENERGIA DESENCAIXADOS;LUCAS BARBOSA;;;
GYN;11841;247600;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
GYN;16677;247600;N APRESENTA VIDEO;TROCA DE FONTE;LUCAS BARBOSA;;;
PFB;22293;248633;S, DEFEITO;TESTES POR 4HRS;LUCAS BARBOSA;;;
JPA;249485;30550;SYSTEM 32 C, ERRO;FORMATACAO DO SITEMA OPERACIONAL;LUCAS BARBOSA;;;
IMP;2133;247998;FORA DO PADRAO;TROCA DO SISTEMA OPERACIONAL (HD IMCOMPATIVEL P, BACKUP);LUCAS BARBOSA;;;
VMM;25789;251477;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
CPQ;22099;237473;COMPONENTES SOLTOS;TROCA DE COOLER;LUCAS BARBOSA;;;
CPQ;83749;246109;BUG NO WINDOWS;FORMATACAO DO SISTEMA , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
SOD;22080;251268;BUG NO WIDNOWS;FORMATACAO DO SISTEMA , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
PMW;27395;244628;S, DEFEITO;TROCA DE GABINETE;LUCAS BARBOSA;;;
SJP;25763;239191;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
SJP;1267;239191;N INICIA O WINDOWS;CABO SATA SOLTO;LUCAS BARBOSA;;;
SJP;12769;252415;N LIGA;TROCA DE FONTE , ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
BSB;17730;251436;N LIGA;TROCA DE FONTE, TROCA DE HD;LUCAS BARBOSA;;;
BSB;80679;251436;FONTE DANAIFICADO;TROCA DE FONTE;LUCAS BARBOSA;;;
BTB;20568;252106;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
RAO;16975;259542;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
BHZ;0;242620;NAO INFORMARDO;;SEM REGISTRO;;;
REC;25392;246937;FORA DO PADRAO;TROCA DE DESKTOP , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
REC;16862;253250;N INICIA O WINDOWS;ATUALIZACAO DA VERSAO , ;LUCAS BARBOSA;;;
REC;2137;253250;COMPONENTES SOLTOS;REMONTAGEM;LUCAS BARBOSA;;;
REC;20547;253250;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
BAU;54055;254358;COOLER TRAVADO;TROCA DE COOLER;LUCAS BARBOSA;;;
JOI;17016;253219;N LIGA;TROCA DE TODOS OS COMPONENTES;LUCAS BARBOSA;;;
JOI;3666;253219;N LIGA;TROCA DE FONTE, ATUALIZACAO DA VERSAO BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
JOI;27366;253219;FORA DO PADRAO;TROCA DE DESKTOP , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
XAP;28309;256189;TROCA DE PLACA MAE;TROCA DE PLACA MAE , ATUALIZACAO DA VERSAO , BACKUPDE ARQUIVOS;LUCAS BARBOSA;;;
BNU;9582;255491;N LIGA;TROCA DE DESKTOP;LUCAS BARBOSA;;;
THE;15865;254802;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
THE;21856;254802;WIN XP;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
THE;22399;254802;WIN XP;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
THE;4812;254802;N INICIA O WINDOWS;COMPONENTES SOLTOS;LUCAS BARBOSA;;;
CSU;16396;254724;HD DANIFICADO;TROCA DE HD;LUCAS BARBOSA;;;
CSU;29599;254724;N INICIA O WINDOWS;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
VAG;16990;242405;N LIGA;TROCA DE DESKTOP;LUCAS BARBOSA;;;
VAG;20268;242405;WIN XP;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
VAG;16987;256970;S, DEFEITO;TROCA DE GABINETE;LUCAS BARBOSA;;;
QHV;15528;255826;AQUECIMENTO;TROCA DE PLACA MAE;LUCAS BARBOSA;;;
QHV;16088;255826;NADA A FAZER;NADA A FAZER;LUCAS BARBOSA;;;
AQA;54280;258005;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
BTA;20778;261142;N APRESESNTA VIDEO;TROCA DE FONTE , ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
BTA;15631;261355;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
CXJ;21536;260677;S, DEFEITO;UPGRADE DE MEMORIA , TROCA DE COOLER;LUCAS BARBOSA;;;
CXJ;4135;258780;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
CSU;22395;258752;DESLIGANDO;TROCA DE FONTE;LUCAS BARBOSA;;;
STO;25773;257720;N INICIA;HD DANIFICADO;LUCAS BARBOSA;;;
RVD;80882;259603;N INICIA O WINDOWS;HD DANIFICADO;LUCAS BARBOSA;;;
UDI;25859;259162;GABINETE DANIFICADO;TROCA DE GABINETE , HD COMPTATIVEL;LUCAS BARBOSA;;;
BNU;19604;260171;N INICIA O WINDOWS;TROCA DE HD;LUCAS BARBOSA;;;
POJ;54351;259051;FORA DO PADRAO;TROCA DE DESKTOP , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
VDC;22384;251890;WIN XP;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
JDO;21352;254761;N APRESENTA VIDEO;TROCA DE PLACA MAE;LUCAS BARBOSA;;;
JDO;16854;254761;N INICIA O WINDOWS;HD DANIFICADO;LUCAS BARBOSA;;;
FOR;6354;250431;S, DEFEITO;LOAD SETUP DEFAULT;LUCAS BARBOSA;;;
FOR;9582;250431;N INICIA O WINDOWS;TROCA DE GABINETE , TROCA DE HD ( EM VERIFICACAO);LUCAS BARBOSA;;;
FOR;25338;250431;N APRESENTA VIDEO;02,07,2016;SEM REGISTRO;;;
FOR;29212;249776;S, DEFEITO;LOAD SETUP DEFAULT;LUCAS BARBOSA;;;
FOR;29858;250431;N LIGA;TROCA DE FONTE;SEM REGISTRO;;;
MEA;15888;262381;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
AQA;21456;266091;N LIGA;TROCA DE PLACA MAE , ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
CXO;27359;265761;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
MEA;15810;261251;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
GPB;54353;262754;FORMATACAO;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
CWB;17740;237098;WIN XP;ATUALIZACAO DA VERSAO ,0 BACKUP DE ARQUIVOS , UPGRADE DE MEMORIA;LUCAS BARBOSA;;;
CWB;17741;237098;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
CWB;17720;237098;WIN XP;ATUALIZACAO DA VERSAO ,0 BACKUP DE ARQUIVOS , UPGRADE DE MEMORIA;LUCAS BARBOSA;;;
CWB;8522;237098;WIN XP;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;CLAUDIO RODRIGUES;;;
CWB;15836;237098;N INICIA O WINDOWS;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS ;CLAUDIO RODRIGUES;;;
CWB;85482;257602;FORMATACAO;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
SOD;16895;260801;NAO INFORMARDO;11,08,2016;SEM REGISTRO;;;
SDR;21884;258136;NAO INFORMARDO;11,08,2016;SEM REGISTRO;;;
TRL;54156;262469;NAO INFORMARDO;12,08,2016;SEM REGISTRO;;;
PMW;54101;265356;N INICIA O WINDOWS;NADA A FAZER;SEM REGISTRO;;;
CPQ;80875;257123;NAO INFORMARDO;12,08,2016;SEM REGISTRO;;;
GYN;2018;247600;S, DEFEITO;NADA A FAZER;SEM REGISTRO;;;
GYN;28270;247600;N INICIA O WINDOWS;ATUALIZACAO DA VERSAO;SEM REGISTRO;;;
GYN;25789;247600;S, DEFEITO;TROCA DE GABINETE;SEM REGISTRO;;;
SSZ;19244;266160;N INICIA O WINDOWS;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;SEM REGISTRO;;;
FRC;22253;258607;S, DEFEITO;NADA A FAZER;SEM REGISTRO;;;
BEL;24373;266422;FORA DO PADRAO;TROCA DE DESKTOP , BACKUP DE ARQUIVOS;SEM REGISTRO;;;
SSA;29216;262084;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
SSA;21474;262084;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
CGB;85211;263277;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
CGB;29210;263277;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
SOD;30078;268666;S, DEFEITO;ATUALIZACAO D AVERSAO , BACKUP DE ARQUIVOS;SEM REGISTRO;;;
FSA;29983;261903;N INICIA O WINDOWS;ATUALIZACAO D AVERSAO ;SEM REGISTRO;;;
FSA;82444;261903;N INICIA O WINDOWS;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;SEM REGISTRO;;;
MGF;23202;263447;FORMATACAO;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;SEM REGISTRO;;;
MGF;54242;263447;S, DEFEITO;NADA A FAZER;SEM REGISTRO;;;
DIQ;18611;266423;FORA DO PADRAO;TROCA DE DESKTOP , BACKUP DE ARQUIVOS;SEM REGISTRO;;;
NAT;19607;267170;WIN XP;ATUALIZACAO D AVERSAO , BACKUP DE ARQUIVOS;SEM REGISTRO;;;
CGB;19635;265193;PLACA MAE DANIFICADA;TROCA DE DESKTOP , BACKUP DE ARQUIVOS;SEM REGISTRO;;;
ITJ;30556;268090;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
CXJ;19295;264591;S, DEFEITO ;NADA A FAZER;LUCAS BARBOSA;;;
RAO;25863;263407;BARULHO;COOLER DA FONTE TRAVADO;LUCAS BARBOSA;;;
NAT;16955;269386;WIN XP;25,08,2016;SEM REGISTRO;;;
CWB;10249;268471;S, DEFEITO ;NADA A FAZER;LUCAS BARBOSA;;;
CWB;5806;265490;HD DANIFICADO;TROCA DE HD;LUCAS BARBOSA;;;
MGF;81568;271218;WIN CORROMPIDO;TROCA DE HD BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
MGF;19605;271218;WIN CORROMPIDO;TROCA DE HD;LUCAS BARBOSA;;;
MGF;22360;270528;N LIGA;TROCA DE FONTE, HD , PLACA MAE;LUCAS BARBOSA;;;
VAG;30547;266825;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
VAG;3884;266825;N LIGA;TROCA DE PLACA MAE;LUCAS BARBOSA;;;
VAG;22085;266825;N CONECTA NA REDE;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
DIQ;80721;270850;N APRESENTA VIDEO;TROCA DE PLACA MAE;LUCAS BARBOSA;;;
MGF;28263;273561;WIN CORROMPIDO;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
RDS;19268;273164;PLACA MAE MOFADA;TROCA DE DESKTOP , HD COMPATIVEL;LUCAS BARBOSA;;;
QJA;20575;273649;PLACA WIRELESS DANIFICADA;TROCA DE PLACA WIRELESS;LUCAS BARBOSA;;;
BNU;18639;271239;LENTIDAO;TROCA DE PROCESSADOR , UPGRADE DE MEMORIA;LUCAS BARBOSA;;;
BSB;18385;273233;WIN XP;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
BSB;18390;273233;N LIGA;TROCA F_PANEL;LUCAS BARBOSA;;;
BSB;16355;273233;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
CGB;13480;268194;S, DEFEITO ;REPARO NO GABINETE;LUCAS BARBOSA;;;
CGB;13447;268194;S, DEFEITO ;NADA A FAZER;LUCAS BARBOSA;;;
SOD;19221;272655;HD DANIFICADO;TROCA DE COOLER;LUCAS BARBOSA;;;
CXJ;54037;271048;IMAGEM DISTORCIDA;REPARO NO GABINETE , TROCA DE PLACA MAE;LUCAS BARBOSA;;;
CXJ;21369;271048;WIN XP;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
PMW;19632;271057;WIN CORROMPIDO;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS ( CHEGOU DANIFICADA);LUCAS BARBOSA;;;
CXO;27359;265761;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
GYN;22074;272096;COMPONETES DESLIGADOS;S, DEFEITO;LUCAS BARBOSA;;;
GYN;1324;272096;N APRESENTA VIDEO;TROCA DE PLACA MAE;LUCAS BARBOSA;;;
GYN;20563;272096;N INICIA O WINDOWS;CABO SATA DESCONECTADO ATUALIZACAO DA VERSAO;LUCAS BARBOSA;;;
PFB;25783;272932;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
AQA;12199;275964;LENTIDAO;TROCA DE PROCESSADOR , ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
FCR;15889;274549;N INICIA O WINDOWS;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
FRC;22256;274549;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
POA;81966;269926;DEMORA PARA INICIAR;ATUALIZACAO DO SISTEMA , BACKUP DE ARQUIVOS , LIMPEZA;LUCAS BARBOSA;;;
GYN;22952;277114;WIN CORROMPIDO;ATUALIZACAO DO SISTEMA , LIMPEZA;LUCAS BARBOSA;;;
GYN;29208;277114;FORA DO PADRAO;EQUIPAMENTO TOTALMENTE DANIFICADO;LUCAS BARBOSA;;;
